date,closing,volume,opening,highest,lowest,daily_movement,year,month
2015-01-06,42.256,31288255,42.012,42.84,40.842,0.24399999999999977,2015,1
2015-01-05,42.018,26777425,42.91,43.3,41.4325,-0.8919999999999959,2015,1
2015-01-02,43.862,23766195,44.574,44.65,42.652,-0.7119999999999962,2015,1
2014-12-31,44.482,11964735,44.618,45.136,44.45,-0.13600000000000279,2014,12
2014-12-30,44.446,14491360,44.798,45.1308,44.28,-0.35200000000000387,2014,12
2014-12-29,45.142,14014910,45.38,45.582,44.804,-0.23799999999999955,2014,12
2014-12-26,45.564,16622185,44.302,45.7,44.3,1.2620000000000005,2014,12
2014-12-24,44.452,6667590,43.954,44.5,43.85,0.49799999999999756,2014,12
2014-12-23,44.194,22547725,44.762,44.863,43.9048,-0.5679999999999978,2014,12
2014-12-22,44.52,24012735,44.0,44.812,43.652,0.5200000000000031,2014,12
2014-12-19,43.858,34510305,44.038,44.08,42.9,-0.17999999999999972,2014,12
2014-12-18,43.652,37325610,42.476,43.688,42.36,1.176000000000002,2014,12
2014-12-17,41.164,36815180,38.612,41.33,38.53,2.5519999999999996,2014,12
2014-12-16,39.562,42080895,40.178,40.736,39.074,-0.6159999999999997,2014,12
2014-12-15,40.808,25978235,41.858,41.96,40.534,-1.0499999999999972,2014,12
2014-12-12,41.4,35835870,40.964,42.336,40.9,0.43599999999999994,2014,12
2014-12-11,41.776,33422295,42.106,43.086,41.646,-0.3299999999999983,2014,12
2014-12-10,41.968,36540865,42.826,43.354,41.54,-0.857999999999997,2014,12
2014-12-09,43.378,47135325,41.868,43.5459,40.854,1.509999999999998,2014,12
2014-12-08,42.872,46086880,44.308,44.972,42.468,-1.436,2014,12
2014-12-05,44.742,30306950,45.734,45.8778,44.452,-0.9920000000000044,2014,12
2014-12-04,45.656,19314005,45.72,46.18,45.562,-0.06400000000000006,2014,12
2014-12-03,45.86,26498375,45.25,45.944,45.1,0.6099999999999994,2014,12
2014-12-02,46.286,29357795,46.914,46.976,45.6,-0.6280000000000001,2014,12
2014-12-01,46.328,43018995,48.232,48.494,45.802,-1.9039999999999964,2014,12
2014-11-28,48.904,10598440,49.07,49.338,48.504,-0.16599999999999682,2014,11
2014-11-26,49.688,9904160,49.668,49.8,49.3201,0.020000000000003126,2014,11
2014-11-25,49.618,15773550,49.47,49.944,49.2181,0.14800000000000324,2014,11
2014-11-24,49.344,23901010,49.04,49.52,48.128,0.30400000000000205,2014,11
2014-11-21,48.556,37313360,50.442,50.556,48.434,-1.8860000000000028,2014,11
2014-11-20,49.742,17917480,49.59,50.186,49.2,0.15199999999999392,2014,11
2014-11-19,49.548,39564780,50.122,50.376,49.12,-0.5739999999999981,2014,11
2014-11-18,51.54,22337135,51.172,51.998,51.102,0.3680000000000021,2014,11
2014-11-17,50.796,20086780,51.498,51.8,50.404,-0.7019999999999982,2014,11
2014-11-14,51.736,30466925,50.0,51.77,49.7,1.735999999999997,2014,11
2014-11-13,50.34,31151440,50.124,51.15,50.05,0.21600000000000108,2014,11
2014-11-12,49.82,29308195,49.944,50.468,49.116,-0.12400000000000233,2014,11
2014-11-11,50.216,39734490,48.51,50.364,48.4,1.706000000000003,2014,11
2014-11-10,48.386,22819070,47.822,48.576,47.36,0.5640000000000001,2014,11
2014-11-07,48.04,25774465,48.438,48.568,47.44,-0.39800000000000324,2014,11
2014-11-06,48.244,76682750,46.898,49.338,45.7,1.3459999999999965,2014,11
2014-11-05,46.194,42487090,48.2,48.272,46.106,-2.0060000000000002,2014,11
2014-11-04,47.786,18368160,48.098,48.47,47.306,-0.3119999999999976,2014,11
2014-11-03,48.518,21016040,48.6,49.512,48.264,-0.08200000000000074,2014,11
2014-10-31,48.34,18825800,48.502,48.624,47.75,-0.16199999999999903,2014,10
2014-10-30,47.732,16129405,47.628,48.1,47.012,0.1039999999999992,2014,10
2014-10-29,47.62,24805065,48.226,48.3,47.128,-0.6060000000000016,2014,10
2014-10-28,48.554,52219500,45.92,48.92,45.65,2.6340000000000003,2014,10
2014-10-27,44.334,47664940,46.85,46.922,44.062,-2.5159999999999982,2014,10
2014-10-24,47.048,17294025,47.254,47.56,46.24,-0.20599999999999596,2014,10
2014-10-23,47.058,17431525,46.931,47.256,46.4,0.12700000000000244,2014,10
2014-10-22,46.22,20581215,46.638,47.478,46.112,-0.41799999999999926,2014,10
2014-10-21,47.068,20532980,46.854,47.078,46.16,0.21399999999999864,2014,10
2014-10-20,46.094,17448925,45.344,46.48,45.102,0.75,2014,10
2014-10-17,45.496,52739850,46.676,46.954,45.31,-1.1799999999999997,2014,10
2014-10-16,45.27,26969150,43.944,45.984,43.82,1.3260000000000005,2014,10
2014-10-15,45.94,45591655,44.0,46.198,43.464,1.9399999999999977,2014,10
2014-10-14,45.412,35497460,45.65,46.494,44.6,-0.23799999999999955,2014,10
2014-10-13,44.918,56257000,47.714,47.7926,44.2,-2.7959999999999994,2014,10
2014-10-10,47.382,64429600,48.928,49.178,47.04,-1.5459999999999994,2014,10
2014-10-09,51.402,36695485,52.45,53.108,50.88,-1.0480000000000018,2014,10
2014-10-08,51.856,25234365,52.02,52.576,50.528,-0.16400000000000148,2014,10
2014-10-07,51.914,22392790,51.706,52.292,51.146,0.2079999999999984,2014,10
2014-10-06,52.124,38530965,51.826,52.498,51.56,0.2980000000000018,2014,10
2014-10-03,51.042,27017995,50.612,51.3,50.2066,0.4299999999999997,2014,10
2014-10-02,50.284,44941500,50.04,50.558,49.072,0.24399999999999977,2014,10
2014-10-01,48.048,29702830,48.44,48.532,47.13,-0.3919999999999959,2014,10
2014-09-30,48.536,21180480,49.384,49.53,48.025,-0.847999999999999,2014,9
2014-09-29,49.052,24259340,48.8,49.728,48.276,0.25200000000000244,2014,9
2014-09-26,49.32,18974560,49.65,49.946,49.214,-0.3299999999999983,2014,9
2014-09-25,49.39,24164265,50.504,50.992,49.22,-1.1139999999999972,2014,9
2014-09-24,50.428,18725025,50.224,50.568,49.408,0.20400000000000063,2014,9
2014-09-23,50.082,28282835,49.044,50.76,49.0,1.0380000000000038,2014,9
2014-09-22,50.006,41045930,51.0,51.204,48.942,-0.9939999999999998,2014,9
2014-09-19,51.864,34004875,51.598,52.286,51.054,0.26599999999999824,2014,9
2014-09-18,52.764,18447385,52.672,53.12,52.464,0.09200000000000585,2014,9
2014-09-17,52.276,25864970,52.482,52.94,51.9,-0.20599999999999596,2014,9
2014-09-16,52.148,41487270,51.03,52.492,50.484,1.118000000000002,2014,9
2014-09-15,50.772,82169200,54.874,54.88,49.826,-4.102000000000004,2014,9
2014-09-12,55.84,16616500,56.1,56.478,55.4,-0.259999999999998,2014,9
2014-09-11,56.062,18808085,56.092,56.958,55.726,-0.030000000000001137,2014,9
2014-09-10,56.22,18882965,55.9,56.282,54.732,0.3200000000000003,2014,9
2014-09-09,55.696,22780615,56.598,57.098,55.4,-0.902000000000001,2014,9
2014-09-08,56.422,27475800,55.524,56.976,55.5045,0.8979999999999961,2014,9
2014-09-05,55.478,55819100,56.51,56.58,54.502,-1.0319999999999965,2014,9
2014-09-04,57.208,41330865,56.802,58.284,56.08,0.4059999999999988,2014,9
2014-09-03,56.238,33832100,57.534,57.6,56.02,-1.2959999999999994,2014,9
2014-09-02,56.824,48911695,55.1,56.978,54.86,1.7239999999999966,2014,9
2014-08-29,53.94,32180880,53.74,54.4,53.502,0.19999999999999574,2014,8
2014-08-28,52.772,14218240,52.378,52.896,52.328,0.39399999999999835,2014,8
2014-08-27,52.65,14919150,52.7,52.848,52.058,-0.05000000000000426,2014,8
2014-08-26,52.348,19062705,52.996,53.1,52.332,-0.6480000000000032,2014,8
2014-08-25,52.51,21521360,51.638,52.736,51.638,0.8719999999999999,2014,8
2014-08-22,51.356,14165305,50.908,51.39,50.522,0.4480000000000004,2014,8
2014-08-21,50.868,14553355,51.304,51.76,50.652,-0.43599999999999994,2014,8
2014-08-20,51.142,15064280,50.934,51.748,50.6,0.2080000000000055,2014,8
2014-08-19,51.352,26663730,51.774,51.866,50.324,-0.42200000000000415,2014,8
2014-08-18,51.988,29154325,52.65,53.452,51.95,-0.661999999999999,2014,8
2014-08-15,52.402,19277350,52.296,52.418,51.7,0.10600000000000165,2014,8
2014-08-14,52.276,20583810,52.498,52.6,51.3,-0.2219999999999942,2014,8
2014-08-13,52.062,34483070,52.402,53.128,51.922,-0.3400000000000034,2014,8
2014-08-12,51.992,31876735,51.616,52.06,50.916,0.37599999999999767,2014,8
2014-08-11,51.864,40310890,51.096,52.748,51.0,0.7680000000000007,2014,8
2014-08-08,49.626,25439305,50.232,50.352,49.3,-0.6060000000000016,2014,8
2014-08-07,50.478,37232495,50.024,51.3376,49.824,0.4540000000000006,2014,8
2014-08-06,49.786,46075555,47.78,50.284,47.716,2.0060000000000002,2014,8
2014-08-05,47.698,26872695,47.494,48.598,47.138,0.20400000000000063,2014,8
2014-08-04,47.704,29790425,46.876,48.1,46.654,0.828000000000003,2014,8
2014-08-01,46.654,59450800,45.218,47.5,45.2,1.436,2014,8
2014-07-31,44.66,37894410,45.852,46.28,44.3,-1.1920000000000002,2014,7
2014-07-30,45.784,24569245,44.384,45.92,44.208,1.3999999999999986,2014,7
2014-07-29,45.002,16898950,45.322,45.66,44.972,-0.3200000000000003,2014,7
2014-07-28,44.964,32500405,44.85,46.4,44.2804,0.11399999999999721,2014,7
2014-07-25,44.714,15432060,44.544,45.394,44.35,0.1700000000000017,2014,7
2014-07-24,44.708,15560840,44.65,45.02,44.16,0.05799999999999983,2014,7
2014-07-23,44.498,15381945,44.002,44.95,43.886,0.4959999999999951,2014,7
2014-07-22,43.916,13634850,44.438,44.66,43.8223,-0.5220000000000056,2014,7
2014-07-21,44.108,19104265,43.45,44.642,43.344,0.6579999999999941,2014,7
2014-07-18,44.004,21257155,43.19,44.242,43.186,0.8140000000000001,2014,7
2014-07-17,43.08,23237585,43.232,44.11,42.72,-0.15200000000000102,2014,7
2014-07-16,43.432,20208345,44.364,44.96,43.364,-0.931999999999995,2014,7
2014-07-15,43.916,28573055,45.346,45.53,43.62,-1.4299999999999997,2014,7
2014-07-14,45.34,35989925,43.998,45.758,43.09,1.3420000000000059,2014,7
2014-07-11,43.626,16497100,44.122,44.32,43.52,-0.4960000000000022,2014,7
2014-07-10,43.892,24300910,43.436,44.444,43.208,0.45600000000000307,2014,7
2014-07-09,44.612,20546000,44.254,44.844,43.842,0.3580000000000041,2014,7
2014-07-08,43.814,39179380,43.73,44.192,42.854,0.08400000000000318,2014,7
2014-07-07,44.532,29450155,45.5,45.956,44.08,-0.9680000000000035,2014,7
2014-07-03,45.85,25833580,46.258,46.3797,44.8,-0.40800000000000125,2014,7
2014-07-02,45.885,40116800,48.132,48.466,45.414,-2.247,2014,7
2014-07-01,47.944,21677860,48.492,48.688,47.74,-0.5479999999999947,2014,7
2014-06-30,48.012,24137145,47.91,48.898,47.8,0.10200000000000387,2014,6
2014-06-27,47.812,28152390,46.938,48.0,46.9,0.8739999999999952,2014,6
2014-06-26,47.12,25579315,47.434,48.08,46.8422,-0.31400000000000006,2014,6
2014-06-25,47.3782,28988235,46.61,47.51,46.048,0.7682000000000002,2014,6
2014-06-24,46.5,40364705,47.794,48.376,46.3256,-1.293999999999997,2014,6
2014-06-23,47.444,38934200,45.902,47.798,45.644,1.5420000000000016,2014,6
2014-06-20,45.918,24169155,45.704,46.258,45.24,0.21399999999999864,2014,6
2014-06-19,45.558,43937060,45.776,47.062,45.4,-0.21800000000000352,2014,6
2014-06-18,45.424,34678640,46.3,46.342,45.224,-0.8759999999999977,2014,6
2014-06-17,46.334,66225050,44.822,47.108,44.57,1.5120000000000005,2014,6
2014-06-16,44.922,65897150,41.352,45.098,41.252,3.5700000000000003,2014,6
2014-06-13,41.284,17692900,40.956,41.358,40.3168,0.32799999999999585,2014,6
2014-06-12,40.704,29954345,41.02,41.976,40.542,-0.3160000000000025,2014,6
2014-06-11,40.894,19864175,40.3,41.0,39.8502,0.5940000000000012,2014,6
2014-06-10,40.46,17562885,40.886,41.394,40.31,-0.42600000000000193,2014,6
2014-06-09,41.062,13986220,41.59,41.998,40.84,-0.5280000000000058,2014,6
2014-06-06,41.6342,15362100,41.95,42.162,41.436,-0.31580000000000297,2014,6
2014-06-05,41.38,20251490,40.894,41.84,40.81,0.4860000000000042,2014,6
2014-06-04,40.798,17131360,40.87,41.252,40.0792,-0.07199999999999562,2014,6
2014-06-03,40.988,19255155,40.698,41.6,40.518,0.28999999999999915,2014,6
2014-06-02,40.94,23261640,41.466,41.87,40.334,-0.5260000000000034,2014,6
2014-05-30,41.554,27876500,42.06,42.96,41.404,-0.5060000000000002,2014,5
2014-05-29,42.048,18445290,42.114,42.498,41.544,-0.0659999999999954,2014,5
2014-05-28,42.048,27466740,42.004,42.554,41.052,0.044000000000004036,2014,5
2014-05-27,42.312,26705155,41.704,42.774,41.54,0.607999999999997,2014,5
2014-05-23,41.46,20031875,40.906,41.552,40.5,0.554000000000002,2014,5
2014-05-22,40.976,31056125,40.07,41.376,39.9121,0.9059999999999988,2014,5
2014-05-21,39.89,26399795,39.236,39.974,38.958,0.6540000000000035,2014,5
2014-05-20,39.06,27716460,39.388,39.866,38.614,-0.32799999999999585,2014,5
2014-05-19,39.218,22806140,38.144,39.378,38.0,1.0740000000000052,2014,5
2014-05-16,38.312,22418965,37.79,38.408,37.544,0.5219999999999985,2014,5
2014-05-15,37.718,30170875,37.996,38.532,37.06,-0.2779999999999987,2014,5
2014-05-14,38.124,27032425,37.79,38.696,37.42,0.3340000000000032,2014,5
2014-05-13,38.032,35424395,36.752,38.268,36.6,1.279999999999994,2014,5
2014-05-12,36.934,34965110,36.774,37.438,35.976,0.1599999999999966,2014,5
2014-05-09,36.452,42395025,35.972,36.68,35.444,0.4799999999999969,2014,5
2014-05-08,35.718,100095500,36.4,38.88,35.6,-0.681999999999995,2014,5
2014-05-07,40.27,48951160,41.928,42.04,39.45,-1.6579999999999941,2014,5
2014-05-06,41.456,28100315,43.32,43.7319,41.37,-1.8639999999999972,2014,5
2014-05-05,43.322,25706880,41.896,43.538,41.704,1.426000000000002,2014,5
2014-05-02,42.182,20410550,41.72,42.272,41.304,0.4620000000000033,2014,5
2014-05-01,41.546,27175680,41.416,42.804,41.138,0.13000000000000256,2014,5
2014-04-30,41.578,22160815,40.72,41.632,40.256,0.8580000000000041,2014,4
2014-04-29,41.384,28886165,39.642,41.4298,39.106,1.7419999999999973,2014,4
2014-04-28,39.702,35168285,40.0,40.758,38.1,-0.2980000000000018,2014,4
2014-04-25,39.97,34907300,40.4,41.34,39.53,-0.4299999999999997,2014,4
2014-04-24,41.572,27458400,42.162,42.56,40.64,-0.5899999999999963,2014,4
2014-04-23,41.598,36342195,43.266,43.348,41.4,-1.6679999999999993,2014,4
2014-04-22,43.728,48973435,41.272,43.866,41.002,2.456000000000003,2014,4
2014-04-21,40.876,26269415,39.416,41.24,38.8,1.4600000000000009,2014,4
2014-04-17,39.624,29621220,39.922,40.458,38.816,-0.2979999999999947,2014,4
2014-04-16,39.822,35956305,39.4,39.998,38.164,0.42200000000000415,2014,4
2014-04-15,38.782,68267100,39.818,39.858,36.864,-1.0360000000000014,2014,4
2014-04-14,39.618,38425615,41.52,41.688,38.882,-1.902000000000001,2014,4
2014-04-11,40.756,45327920,40.122,41.4,39.72,0.6340000000000003,2014,4
2014-04-10,40.838,35939080,43.364,43.5,40.758,-2.5259999999999962,2014,4
2014-04-09,43.386,25699405,43.352,43.69,42.178,0.034000000000006025,2014,4
2014-04-08,43.092,34374065,42.01,43.298,41.284,1.0820000000000007,2014,4
2014-04-07,41.504,49142715,41.162,43.24,40.702,0.34199999999999875,2014,4
2014-04-04,42.445,56601550,45.202,45.654,42.25,-2.756999999999998,2014,4
2014-04-03,45.08,54540400,46.06,47.146,44.4,-0.980000000000004,2014,4
2014-04-02,46.058,53691550,44.0,46.178,43.61,2.058,2014,4
2014-04-01,43.394,36767870,41.804,43.632,41.716,1.5899999999999963,2014,4
2014-03-31,41.69,41836945,43.3,43.35,41.278,-1.6099999999999994,2014,3
2014-03-28,42.474,48333290,42.56,43.344,42.054,-0.08600000000000563,2014,3
2014-03-27,41.464,47467685,42.474,42.72,40.6,-1.009999999999998,2014,3
2014-03-26,42.592,34431395,44.39,44.52,42.27,-1.7980000000000018,2014,3
2014-03-25,44.088,39261930,44.828,45.41,43.58,-0.740000000000002,2014,3
2014-03-24,44.034,56637150,45.95,45.98,42.054,-1.916000000000004,2014,3
2014-03-21,45.778,41071035,47.204,47.24,45.5,-1.426000000000002,2014,3
2014-03-20,46.982,19055155,47.232,47.85,46.672,-0.25,2014,3
2014-03-19,47.168,25317170,48.278,48.31,46.702,-1.1099999999999994,2014,3
2014-03-18,48.008,31156050,47.39,48.3,47.004,0.6180000000000021,2014,3
2014-03-17,46.796,29492015,46.99,47.586,46.1,-0.19400000000000261,2014,3
2014-03-14,46.194,41270175,47.058,47.3873,45.664,-0.8639999999999972,2014,3
2014-03-13,47.558,31115750,48.758,48.838,46.8,-1.2000000000000028,2014,3
2014-03-12,48.298,48896380,46.3,49.5,46.222,1.9980000000000047,2014,3
2014-03-11,46.882,43964930,47.3,48.92,46.4852,-0.41799999999999926,2014,3
2014-03-10,47.768,38626180,48.54,48.6,47.212,-0.7719999999999985,2014,3
2014-03-07,49.242,39032820,50.588,50.97,48.882,-1.3460000000000036,2014,3
2014-03-06,50.588,36784600,50.828,51.5,49.89,-0.240000000000002,2014,3
2014-03-05,50.532,29660185,51.344,51.398,50.36,-0.8120000000000047,2014,3
2014-03-04,50.968,43697230,51.696,52.0,50.566,-0.7279999999999944,2014,3
2014-03-03,50.112,65416300,47.452,50.33,46.998,2.6600000000000037,2014,3
2014-02-28,48.962,72925750,49.93,50.536,48.51,-0.9679999999999964,2014,2
2014-02-27,50.508,89696100,52.25,52.38,49.666,-1.7419999999999973,2014,2
2014-02-26,50.6,122675650,51.716,53.0,49.5,-1.1159999999999997,2014,2
2014-02-25,49.6,163243550,46.0,51.84,45.69,3.6000000000000014,2014,2
2014-02-24,43.53,41431365,41.752,43.672,41.664,1.7779999999999987,2014,2
2014-02-21,41.92,39086760,42.328,42.796,41.838,-0.40800000000000125,2014,2
2014-02-20,41.994,90004700,43.002,43.042,41.254,-1.0080000000000027,2014,2
2014-02-19,38.728,80193500,40.74,40.74,38.682,-2.0120000000000005,2014,2
2014-02-18,40.74,46637070,41.0488,41.2,40.272,-0.30879999999999797,2014,2
2014-02-14,39.646,30821855,39.62,40.376,39.4,0.026000000000003354,2014,2
2014-02-13,39.926,40124740,38.668,40.544,38.65,1.2580000000000027,2014,2
2014-02-12,39.064,25859440,39.156,39.6538,38.864,-0.09199999999999875,2014,2
2014-02-11,39.324,53409150,39.794,40.44,38.54,-0.46999999999999886,2014,2
2014-02-10,39.312,64817250,37.868,39.86,37.864,1.4439999999999955,2014,2
2014-02-07,37.306,44756235,36.202,37.326,35.92,1.1039999999999992,2014,2
2014-02-06,35.676,29203640,35.26,36.022,35.2,0.4160000000000039,2014,2
2014-02-05,34.884,36338370,35.66,36.118,33.872,-0.7759999999999962,2014,2
2014-02-04,35.746,23428695,36.14,36.32,35.24,-0.39399999999999835,2014,2
2014-02-03,35.422,33821305,36.578,36.9759,35.032,-1.156000000000006,2014,2
2014-01-31,36.282,32539785,35.77,37.2,35.7029,0.5119999999999933,2014,1
2014-01-30,36.568,42811815,35.6,36.956,35.402,0.9679999999999964,2014,1
2014-01-29,35.046,29670415,35.06,35.818,34.6262,-0.014000000000002899,2014,1
2014-01-28,35.676,30451980,34.3,35.796,34.2,1.3760000000000048,2014,1
2014-01-27,33.924,43573575,35.032,35.584,32.942,-1.107999999999997,2014,1
2014-01-24,34.92,38420670,35.57,36.096,34.7062,-0.6499999999999986,2014,1
2014-01-23,36.3,39318840,35.446,36.476,34.684,0.8539999999999992,2014,1
2014-01-22,35.712,35108845,35.562,36.0638,34.952,0.15000000000000568,2014,1
2014-01-21,35.336,47752230,34.248,35.458,34.162,1.088000000000001,2014,1
2014-01-17,34.002,46028080,34.038,34.64,33.59,-0.03599999999999426,2014,1
2014-01-16,34.194,59789900,32.5,34.54,32.48,1.6940000000000026,2014,1
2014-01-15,32.826,102306550,33.69,34.446,32.42,-0.8639999999999972,2014,1
2014-01-14,32.254,137794000,28.1,32.4,27.3342,4.153999999999996,2014,1
2014-01-13,27.868,31574160,29.156,29.4,27.564,-1.2880000000000003,2014,1
2014-01-10,29.144,37229305,29.692,29.78,28.45,-0.5480000000000018,2014,1
2014-01-09,29.506,26903120,30.5,30.686,29.37,-0.9939999999999998,2014,1
2014-01-08,30.256,30774340,29.77,30.74,29.752,0.48600000000000065,2014,1
2014-01-07,29.872,25170415,29.524,30.08,29.05,0.347999999999999,2014,1
2014-01-06,29.4,26805360,30.0,30.08,29.048,-0.6000000000000014,2014,1
2014-01-03,29.912,23457945,30.0,30.438,29.7202,-0.08800000000000097,2014,1
2014-01-02,30.02,30941010,29.96,30.4954,29.31,0.05999999999999872,2014,1
2013-12-31,30.0858,21311990,30.464,30.64,29.7322,-0.37819999999999965,2013,12
2013-12-30,30.488,22309840,30.224,30.962,30.15,0.26399999999999935,2013,12
2013-12-27,30.224,27298345,31.06,31.1,30.16,-0.8359999999999985,2013,12
2013-12-26,31.1,35556235,31.008,31.6,30.858,0.0920000000000023,2013,12
2013-12-24,30.282,49707425,30.0,30.994,29.964,0.28200000000000003,2013,12
2013-12-23,28.71,26654545,28.97,29.248,28.5202,-0.259999999999998,2013,12
2013-12-20,28.648,36760885,28.316,28.87,28.316,0.33200000000000074,2013,12
2013-12-19,28.144,63650150,29.38,29.4,27.82,-1.2360000000000007,2013,12
2013-12-18,29.596,57825700,30.448,30.98,29.19,-0.8520000000000003,2013,12
2013-12-17,30.492,52362300,29.516,30.926,29.2647,0.9760000000000026,2013,12
2013-12-16,29.588,33304805,29.696,30.086,29.22,-0.10800000000000054,2013,12
2013-12-13,29.5308,52953100,29.61,30.36,29.464,-0.07920000000000016,2013,12
2013-12-12,29.494,53706800,27.94,29.648,27.706,1.5539999999999985,2013,12
2013-12-11,27.93,35641455,28.376,28.61,27.898,-0.4460000000000015,2013,12
2013-12-10,28.438,53628050,28.01,29.174,27.972,0.42799999999999727,2013,12
2013-12-09,28.32,45071970,27.4,28.34,26.842,0.9200000000000017,2013,12
2013-12-06,27.472,39407950,28.302,28.498,27.26,-0.8299999999999983,2013,12
2013-12-05,28.096,46388975,28.03,28.67,27.9,0.06599999999999895,2013,12
2013-12-04,27.79,65608100,28.864,28.886,27.426,-1.0740000000000016,2013,12
2013-12-03,28.94,128100850,26.536,28.988,26.318,2.404,2013,12
2013-12-02,24.834,38212350,25.27,25.71,24.7862,-0.43599999999999994,2013,12
2013-11-29,25.456,48581095,25.954,26.118,25.396,-0.4980000000000011,2013,11
2013-11-27,25.388,61714000,24.262,25.39,23.904,1.1260000000000012,2013,11
2013-11-26,24.1,69346150,23.876,24.544,23.22,0.2240000000000002,2013,11
2013-11-25,24.168,51289950,24.9,25.168,24.06,-0.7319999999999993,2013,11
2013-11-22,24.276,55475700,24.316,24.55,23.586,-0.03999999999999915,2013,11
2013-11-21,24.42,59454750,24.578,24.9578,24.05,-0.1579999999999977,2013,11
2013-11-20,24.222,69150550,25.216,25.49,23.812,-0.9939999999999998,2013,11
2013-11-19,25.218,98919450,23.886,25.8,23.844,1.3320000000000007,2013,11
2013-11-18,24.316,115260700,27.054,27.09,23.922,-2.7379999999999995,2013,11
2013-11-15,27.09,49353595,27.37,27.59,26.87,-0.28000000000000114,2013,11
2013-11-14,27.52,60812650,27.784,28.08,26.8222,-0.26399999999999935,2013,11
2013-11-13,27.74,63097700,28.168,28.474,27.2685,-0.4280000000000008,2013,11
2013-11-12,27.56,74520750,28.938,28.94,27.236,-1.3780000000000001,2013,11
2013-11-11,28.9396,69822450,28.2,29.084,27.42,0.7395999999999994,2013,11
2013-11-08,27.59,112230700,27.296,28.12,26.464,0.2940000000000005,2013,11
2013-11-07,27.9544,110936100,28.838,29.13,27.524,-0.8836000000000013,2013,11
2013-11-06,30.232,155148850,30.962,32.146,29.271,-0.7300000000000004,2013,11
2013-11-05,35.362,108570900,36.0,36.286,34.272,-0.6379999999999981,2013,11
2013-11-04,35.04,65265600,33.0,35.078,32.844,2.039999999999999,2013,11
2013-11-01,32.434,35801305,32.6,33.18,32.082,-0.16600000000000392,2013,11
2013-10-31,31.988,46664725,31.134,32.488,30.66,0.8539999999999992,2013,10
2013-10-30,31.844,41866810,32.926,33.536,31.634,-1.0820000000000007,2013,10
2013-10-29,32.894,70416900,32.552,33.0892,30.6,0.34199999999999875,2013,10
2013-10-28,32.572,39035760,34.036,34.1,32.44,-1.4639999999999986,2013,10
2013-10-25,33.932,37887265,34.842,34.9,33.36,-0.9099999999999966,2013,10
2013-10-24,34.63,53913500,33.0,34.9,32.5651,1.6300000000000026,2013,10
2013-10-23,32.9,66596350,33.782,34.362,32.03,-0.8819999999999979,2013,10
2013-10-22,34.308,56929650,34.1,35.556,33.222,0.2079999999999984,2013,10
2013-10-21,34.52,57586500,36.656,36.678,34.2,-2.1359999999999957,2013,10
2013-10-18,36.68,29535480,36.83,37.192,36.504,-0.14999999999999858,2013,10
2013-10-17,36.5604,33445845,36.708,36.96,36.198,-0.14759999999999707,2013,10
2013-10-16,36.712,40947420,36.98,37.46,36.418,-0.2679999999999936,2013,10
2013-10-15,36.788,54776250,37.056,37.7578,36.636,-0.2680000000000007,2013,10
2013-10-14,35.944,38786390,35.0,36.5,34.83,0.9440000000000026,2013,10
2013-10-11,35.74,41480665,34.55,35.8576,34.24,1.1900000000000048,2013,10
2013-10-10,34.586,44183080,34.618,35.15,33.938,-0.03200000000000358,2013,10
2013-10-09,33.756,76506100,34.946,34.998,32.3,-1.1899999999999977,2013,10
2013-10-08,34.946,68621100,36.88,37.186,34.642,-1.9340000000000046,2013,10
2013-10-07,36.614,57305000,36.492,37.346,36.052,0.12199999999999989,2013,10
2013-10-04,36.196,71838250,35.28,36.236,34.53,0.9159999999999968,2013,10
2013-10-03,34.662,118824850,35.009,35.938,33.6,-0.3470000000000013,2013,10
2013-10-02,36.19,103588900,37.718,38.366,35.08,-1.5280000000000058,2013,10
2013-10-01,38.6,38773470,38.792,38.846,37.674,-0.19200000000000017,2013,10
2013-09-30,38.674,44616415,37.8,38.9,37.6,0.8740000000000023,2013,9
2013-09-27,38.18,29575235,37.504,38.256,37.286,0.6760000000000019,2013,9
2013-09-26,37.728,33070965,37.34,37.936,37.1222,0.3879999999999981,2013,9
2013-09-25,37.0476,41176135,36.712,37.26,36.1,0.33559999999999945,2013,9
2013-09-24,36.466,31362210,35.828,36.992,35.53,0.6379999999999981,2013,9
2013-09-23,36.222,40863595,36.896,37.096,35.422,-0.6739999999999995,2013,9
2013-09-20,36.678,66878550,35.78,37.166,35.712,0.8979999999999961,2013,9
2013-09-19,35.584,77885100,34.16,36.094,33.816,1.4240000000000066,2013,9
2013-09-18,33.2436,26611715,33.414,33.49,32.84,-0.17040000000000077,2013,9
2013-09-17,33.246,27484620,33.016,33.684,32.6722,0.23000000000000398,2013,9
2013-09-16,33.316,37898635,33.6,34.17,33.17,-0.2839999999999989,2013,9
2013-09-13,33.108,26984365,32.554,33.274,32.432,0.5539999999999949,2013,9
2013-09-12,32.986,30479075,32.8,33.352,32.102,0.18599999999999994,2013,9
2013-09-11,32.704,29077485,33.282,33.579,32.426,-0.5779999999999959,2013,9
2013-09-10,33.274,44738400,32.29,33.5,32.126,0.9840000000000018,2013,9
2013-09-09,32.14,71556250,32.624,32.9,31.702,-0.48400000000000176,2013,9
2013-09-06,33.394,43009195,33.714,33.94,33.03,-0.3200000000000003,2013,9
